,,,,,,,,,,,,inference_time,inference_time,inference_time
1,0,0,0,0,1,0,0,1,0,0,0,25.45458198,48.91641355,28.16733336
1,0,0,0,0,1,0,0,1,0,0,1,25.42566681,49.06603575,28.06929874
1,0,0,0,0,1,0,0,1,0,1,0,25.44744921,50.19069409,28.60936737
1,0,0,0,0,1,0,0,1,0,1,1,25.52935934,49.78368545,28.51095986
1,0,0,0,0,1,0,0,1,1,0,0,25.55074072,48.80598044,28.06183457
1,0,0,0,0,1,0,0,1,1,0,1,25.3659389,48.63847899,28.21644664
1,0,0,0,0,1,0,0,1,1,1,0,25.44578362,49.77804804,28.18924236
1,0,0,0,0,1,0,0,1,1,1,1,25.42431164,49.78210092,27.90485144
1,0,0,0,0,1,0,1,0,0,0,0,25.55888748,49.2062571,28.90136695
1,0,0,0,0,1,0,1,0,0,0,1,25.55684781,48.98245072,28.41331244
1,0,0,0,0,1,0,1,0,0,1,0,25.62386847,49.58848882,28.86502814
1,0,0,0,0,1,0,1,0,0,1,1,25.45812178,49.63411999,16.17262077
1,0,0,0,0,1,0,1,0,1,0,0,25.56637096,49.56774139,28.13032699
1,0,0,0,0,1,0,1,0,1,0,1,25.46567154,49.282233,28.76082134
1,0,0,0,0,1,0,1,0,1,1,0,25.55843353,48.96826386,28.40998864
1,0,0,0,0,1,0,1,0,1,1,1,25.56610227,48.43836617,28.12295771
1,0,0,0,0,1,0,1,1,0,0,0,25.58307815,48.72498512,28.21349621
1,0,0,0,0,1,0,1,1,0,0,1,5.592740774,48.92122579,28.41864562
1,0,0,0,0,1,0,1,1,0,1,0,25.46014261,49.14312196,28.73669839
1,0,0,0,0,1,0,1,1,0,1,1,25.43495464,49.57955289,28.20514107
1,0,0,0,0,1,0,1,1,1,0,0,25.36523557,49.45649266,29.10353112
1,0,0,0,0,1,0,1,1,1,0,1,25.41049027,49.52433133,27.97115326
1,0,0,0,0,1,0,1,1,1,1,0,25.36500406,49.13435793,28.24124575
1,0,0,0,0,1,0,1,1,1,1,1,25.34349704,49.20142198,28.44032407
1,0,0,0,0,1,1,0,0,0,0,0,32.42403603,62.32892919,33.13143873
1,0,0,0,0,1,1,0,0,0,0,1,32.61183143,61.96184707,33.31484056
1,0,0,0,0,1,1,0,0,0,1,0,32.36504054,62.61964607,33.51919436
1,0,0,0,0,1,1,0,0,0,1,1,32.44242883,2.859374523,33.2839241
1,0,0,0,0,1,1,0,0,1,0,0,32.3903687,62.18319917,32.90974164
1,0,0,0,0,1,1,0,0,1,0,1,32.40739155,61.67866969,32.71553206
1,0,0,0,0,1,1,0,0,1,1,0,32.4086349,62.55888104,33.28295922
1,0,0,0,0,1,1,0,0,1,1,1,32.32368398,62.96734071,33.6205287
1,0,0,0,0,1,1,0,1,0,0,0,32.30918455,63.02501702,33.24973345
1,0,0,0,0,1,1,0,1,0,0,1,32.42436647,62.22279835,33.33057785
1,0,0,0,0,1,1,0,1,0,1,0,32.43232512,62.45403337,33.30856895
1,0,0,0,0,1,1,0,1,0,1,1,32.31419754,63.37404108,33.57185817
1,0,0,0,0,1,1,0,1,1,0,0,32.45163918,62.67247272,32.7871542
1,0,0,0,0,1,1,0,1,1,0,1,32.34901667,62.96047807,33.21716118
1,0,0,0,0,1,1,0,1,1,1,0,32.40723753,62.90872407,15.8342557
1,0,0,0,0,1,1,0,1,1,1,1,32.41476989,62.88504362,33.26285815
1,0,0,0,0,1,1,1,0,0,0,0,32.39873266,62.73511076,33.24152207
1,0,0,0,0,1,1,1,0,0,0,1,32.32661653,62.08993506,32.8969624
1,0,0,0,0,1,1,1,0,0,1,0,32.4700942,62.20886874,33.21329427
1,0,0,0,0,1,1,1,0,0,1,1,32.42754626,65.94960237,33.91753793
1,0,0,0,0,1,1,1,0,1,0,0,32.44684529,63.26608062,33.3322866
1,0,0,0,0,1,1,1,0,1,0,1,32.38392758,61.42163348,33.32222533
1,0,0,0,0,1,1,1,0,1,1,0,27.52654529,62.55052233,33.11166739
1,0,0,0,0,1,1,1,0,1,1,1,32.35852838,62.92116714,33.15151262
1,0,0,0,0,1,1,1,1,0,0,0,32.30329013,61.98552823,32.63201523
1,0,0,0,0,1,1,1,1,0,0,1,32.54135633,62.40008473,32.999686
1,0,0,0,0,1,1,1,1,0,1,0,32.48726583,63.1082232,33.30968428
1,0,0,0,0,1,1,1,1,0,1,1,32.41473389,61.86629415,33.24956107
1,0,0,0,0,1,1,1,1,1,0,0,32.29928517,62.15204382,33.22412419
1,0,0,0,0,1,1,1,1,1,0,1,32.45332217,62.1707294,33.4607265
1,0,0,0,0,1,1,1,1,1,1,0,32.2993412,61.82532144,32.99212527
1,0,0,0,0,1,1,1,1,1,1,1,32.46527529,62.46568084,33.12514687
1,0,0,0,1,0,0,0,0,0,0,0,8.879874945,16.64622855,14.40329719
1,0,0,0,1,0,0,0,0,0,0,1,8.912309885,17.16237235,14.47821426
1,0,0,0,1,0,0,0,0,0,1,0,8.993348837,17.06295872,14.9875989
1,0,0,0,1,0,0,0,0,0,1,1,8.957489967,17.09123802,15.0259707
1,0,0,0,1,0,0,0,0,1,0,0,8.953338385,16.98462367,14.43524194
1,0,0,0,1,0,0,0,0,1,0,1,9.025900602,16.95728302,14.93003082
1,0,0,0,1,0,0,0,0,1,1,0,8.922700882,16.61195469,15.20523071
1,0,0,0,1,0,0,0,0,1,1,1,8.906062365,16.92610741,15.22442913
1,0,0,0,1,0,0,0,1,0,0,0,8.944061756,16.79936051,14.65331984
1,0,0,0,1,0,0,0,1,0,0,1,8.983782768,17.04586029,14.93884254
1,0,0,0,1,0,0,0,1,0,1,0,8.905883551,17.05483198,14.46696377
1,0,0,0,1,0,0,0,1,0,1,1,8.909978151,17.04635906,14.64639616
1,0,0,0,1,0,0,0,1,1,0,0,8.910229921,16.75357509,15.03178763
1,0,0,0,1,0,0,0,1,1,0,1,8.920245886,16.90328431,14.1181407
1,0,0,0,1,0,0,0,1,1,1,0,8.998479366,16.84617853,14.34030271
1,0,0,0,1,0,0,0,1,1,1,1,8.91672492,16.98725533,14.24963188
1,0,0,0,1,0,0,1,0,0,0,0,8.959546089,17.14400315,14.24675727
1,0,0,0,1,0,0,1,0,0,0,1,8.98808074,16.80403543,1.255021572
1,0,0,0,1,0,0,1,0,0,1,0,8.879842043,17.13000965,14.19672108
1,0,0,0,1,0,0,1,0,0,1,1,8.937484741,16.98113084,14.89853311
1,0,0,0,1,0,0,1,0,1,0,0,8.983163595,16.90758896,14.46524286
1,0,0,0,1,0,0,1,0,1,0,1,8.922661304,17.05339527,14.61858797
1,0,0,0,1,0,0,1,0,1,1,0,8.945494175,17.14002156,14.35951567
1,0,0,0,1,0,0,1,0,1,1,1,8.905988216,17.39712954,14.62602973
1,0,0,0,1,0,0,1,1,0,0,0,8.936890841,16.89080286,14.8597703
1,0,0,0,1,0,0,1,1,0,0,1,8.920282125,17.05495095,15.09442139
1,0,0,0,1,0,0,1,1,0,1,0,8.930179358,16.99152207,14.72685814
1,0,0,0,1,0,0,1,1,0,1,1,8.993556738,16.79926991,15.04047084
1,0,0,0,1,0,0,1,1,1,0,0,8.891046286,16.74303675,14.69387102
1,0,0,0,1,0,0,1,1,1,0,1,9.014363289,16.80154538,14.69260812
1,0,0,0,1,0,0,1,1,1,1,0,8.968226433,16.85348487,14.72530842
1,0,0,0,1,0,0,1,1,1,1,1,8.962854862,16.81614399,14.65142369
1,0,0,0,1,0,1,0,0,0,0,0,9.979763508,18.65180612,15.89071584
1,0,0,0,1,0,1,0,0,0,0,1,9.960680246,18.80359674,16.2560544
1,0,0,0,1,0,1,0,0,0,1,0,9.981023073,19.20651317,16.27830648
1,0,0,0,1,0,1,0,0,0,1,1,9.940066099,18.88132191,16.22549653
1,0,0,0,1,0,1,0,0,1,0,0,10.01675677,19.37105203,16.020262
1,0,0,0,1,0,1,0,0,1,0,1,9.905891895,19.03700066,16.20666599
1,0,0,0,1,0,1,0,0,1,1,0,9.992761374,18.89226127,16.09870362
1,0,0,0,1,0,1,0,0,1,1,1,9.993969679,18.63872695,16.11426139
1,0,0,0,1,0,1,0,1,0,0,0,9.969240427,18.6989069,15.80614519
1,0,0,0,1,0,1,0,1,0,0,1,9.978964806,18.7124362,15.75333762
1,0,0,0,1,0,1,0,1,0,1,0,10.02239704,18.88174772,15.60768032
1,0,0,0,1,0,1,0,1,0,1,1,9.922580242,18.94196415,16.46945477
1,0,0,0,1,0,1,0,1,1,0,0,9.985533714,18.96713376,16.24442768
1,0,0,0,1,0,1,0,1,1,0,1,10.00003982,18.95298386,16.50863981
1,0,0,0,1,0,1,0,1,1,1,0,9.93125391,18.97048211,16.60405064
1,0,0,0,1,0,1,0,1,1,1,1,9.960306883,19.35754251,16.38026142
1,0,0,0,1,0,1,1,0,0,0,0,9.94831872,19.29075718,16.42365909
1,0,0,0,1,0,1,1,0,0,0,1,10.01203346,19.01969314,15.98304653
1,0,0,0,1,0,1,1,0,0,1,0,10.02956319,18.89905906,15.66213155
1,0,0,0,1,0,1,1,0,0,1,1,9.905828476,18.7142632,15.65326452
1,0,0,0,1,0,1,1,0,1,0,0,9.996896029,18.80139446,16.1065681
1,0,0,0,1,0,1,1,0,1,0,1,9.972055197,18.69313455,16.43701363
1,0,0,0,1,0,1,1,0,1,1,0,10.03097367,18.88528752,16.46275067
1,0,0,0,1,0,1,1,0,1,1,1,9.985254049,18.63568473,15.80487823
1,0,0,0,1,0,1,1,1,0,0,0,9.951478958,18.97517586,15.91600752
1,0,0,0,1,0,1,1,1,0,0,1,9.987241983,18.7009027,16.50225043
1,0,0,0,1,0,1,1,1,0,1,0,0.935459614,18.80603981,15.99849057
1,0,0,0,1,0,1,1,1,0,1,1,2.422979355,18.69404864,16.44105649
1,0,0,0,1,0,1,1,1,1,0,0,9.93726182,19.04860306,15.79192138
1,0,0,0,1,0,1,1,1,1,0,1,10.01936531,18.86433983,16.44822288
1,0,0,0,1,0,1,1,1,1,1,0,9.900058508,19.37848854,15.68920779
1,0,0,0,1,0,1,1,1,1,1,1,9.987541199,18.95929384,16.11863542
1,0,0,0,1,1,0,0,0,0,0,0,26.49812055,51.43543983,30.21918106
1,0,0,0,1,1,0,0,0,0,0,1,26.49319649,51.64826632,30.45470095
1,0,0,0,1,1,0,0,0,0,1,0,26.52885199,5.26591754,30.02923107
1,0,0,0,1,1,0,0,0,0,1,1,26.53573442,51.45120049,29.69001603
1,0,0,0,1,1,0,0,0,1,0,0,26.44338107,50.51870275,30.33936548
1,0,0,0,1,1,0,0,0,1,0,1,26.4228754,50.88731647,30.04348898
1,0,0,0,1,1,0,0,0,1,1,0,26.45857191,50.66976666,29.76946807
1,0,0,0,1,1,0,0,0,1,1,1,26.3803463,51.87604427,30.02642894
1,0,0,0,1,1,0,0,1,0,0,0,26.44836378,51.73578691,30.07142711
1,0,0,0,1,1,0,0,1,0,0,1,26.3915596,51.58762264,30.06324339
1,0,0,0,1,1,0,0,1,0,1,0,26.39262962,50.62068057,30.12155318
1,0,0,0,1,1,0,0,1,0,1,1,26.47868657,51.65718746,30.09109688
1,0,0,0,1,1,0,0,1,1,0,0,26.51985192,50.85284472,30.44753432
1,0,0,0,1,1,0,0,1,1,0,1,26.52107334,50.96617699,29.94251013
1,0,0,0,1,1,0,0,1,1,1,0,26.5148921,51.01303792,29.58683586
1,0,0,0,1,1,0,0,1,1,1,1,26.39209414,51.26431918,30.20452714
1,0,0,0,1,1,0,1,0,0,0,0,26.38932562,50.79468536,29.65683293
1,0,0,0,1,1,0,1,0,0,0,1,26.40309858,51.8506186,30.5241828
1,0,0,0,1,1,0,1,0,0,1,0,26.37998176,51.75784063,30.58101058
1,0,0,0,1,1,0,1,0,0,1,1,26.38660812,51.8441143,30.16159248
1,0,0,0,1,1,0,1,0,1,0,0,26.42896986,50.81703997,30.28855634
1,0,0,0,1,1,0,1,0,1,0,1,26.4706676,51.60228419,30.19514322
1,0,0,0,1,1,0,1,0,1,1,0,26.43930507,51.68684077,30.05670476
1,0,0,0,1,1,0,1,0,1,1,1,26.56891012,50.95221519,29.79735756
1,0,0,0,1,1,0,1,1,0,0,0,26.46976542,51.09020901,30.05129099
1,0,0,0,1,1,0,1,1,0,0,1,26.46267271,50.8363359,30.4400363
1,0,0,0,1,1,0,1,1,0,1,0,26.47212291,50.69846559,30.07115149
1,0,0,0,1,1,0,1,1,0,1,1,26.45231509,50.71721101,29.45217776
1,0,0,0,1,1,0,1,1,1,0,0,4.404185772,51.8229897,30.48180628
1,0,0,0,1,1,0,1,1,1,0,1,26.34654737,51.56509542,30.69857144
1,0,0,0,1,1,0,1,1,1,1,0,26.53290319,101.0688622,30.00364232
1,0,0,0,1,1,0,1,1,1,1,1,26.46897745,51.2061429,30.21258807
1,0,0,0,1,1,1,0,0,0,0,0,33.46990061,39.67305946,35.16395044
1,0,0,0,1,1,1,0,0,0,0,1,33.44440579,64.10789323,34.44578838
1,0,0,0,1,1,1,0,0,0,1,0,33.5475471,63.70905709,35.36236405
1,0,0,0,1,1,1,0,0,0,1,1,33.5020144,63.83447194,34.80643821
1,0,0,0,1,1,1,0,0,1,0,0,33.40998864,64.12642646,34.55611181
1,0,0,0,1,1,1,0,0,1,0,1,33.52015471,64.1459446,34.86288905
1,0,0,0,1,1,1,0,0,1,1,0,33.46329546,64.15579677,35.1729579
1,0,0,0,1,1,1,0,0,1,1,1,33.44131231,64.07657075,34.29203677
1,0,0,0,1,1,1,0,1,0,0,0,33.35167074,63.67865396,34.45550942
1,0,0,0,1,1,1,0,1,0,0,1,33.48565841,63.79039049,34.87907124
1,0,0,0,1,1,1,0,1,0,1,0,33.39357591,63.93493319,34.63710403
1,0,0,0,1,1,1,0,1,0,1,1,33.47370028,63.54208231,34.83742666
1,0,0,0,1,1,1,0,1,1,0,0,33.44283557,64.51660943,34.86784267
1,0,0,0,1,1,1,0,1,1,0,1,33.49869299,64.70273113,34.8538022
1,0,0,0,1,1,1,0,1,1,1,0,33.50744629,63.96874857,34.67798352
1,0,0,0,1,1,1,0,1,1,1,1,33.35179186,63.66132832,34.63451886
1,0,0,0,1,1,1,1,0,0,0,0,33.35791779,64.60907722,34.59487462
1,0,0,0,1,1,1,1,0,0,0,1,33.49159455,63.96176672,34.63674402
1,0,0,0,1,1,1,1,0,0,1,0,33.37255716,64.21514416,34.76301003
1,0,0,0,1,1,1,1,0,0,1,1,33.38496089,64.69176841,34.76944947
1,0,0,0,1,1,1,1,0,1,0,0,33.33499527,63.80256677,34.68985438
1,0,0,0,1,1,1,1,0,1,0,1,33.49710989,63.9536593,34.88463449
1,0,0,0,1,1,1,1,0,1,1,0,33.58505225,64.65608764,35.11068606
1,0,0,0,1,1,1,1,0,1,1,1,33.53555775,64.44787621,35.2477355
1,0,0,0,1,1,1,1,1,0,0,0,33.40155315,4.064997911,34.74874997
1,0,0,0,1,1,1,1,1,0,0,1,33.50810695,63.56566215,34.96487808
1,0,0,0,1,1,1,1,1,0,1,0,33.44265866,63.71260953,34.7024591
1,0,0,0,1,1,1,1,1,0,1,1,33.52492738,64.38864398,35.04067421
1,0,0,0,1,1,1,1,1,1,0,0,33.39919329,63.9796555,34.38614941
1,0,0,0,1,1,1,1,1,1,0,1,33.45787883,64.15880919,34.76512742
1,0,0,0,1,1,1,1,1,1,1,0,33.3490715,64.05520153,35.27551842
1,0,0,0,1,1,1,1,1,1,1,1,33.34656,63.53920007,35.29881144
1,0,0,1,0,0,0,0,0,0,0,0,27.03480363,52.52755451,31.18226838
1,0,0,1,0,0,0,0,0,0,0,1,27.07618952,52.91008735,31.39095259
1,0,0,1,0,0,0,0,0,0,1,0,26.98065305,52.83211732,31.39163589
1,0,0,1,0,0,0,0,0,0,1,1,26.89073944,52.01985788,31.58006239
1,0,0,1,0,0,0,0,0,1,0,0,27.01361871,52.43443751,30.95609856
1,0,0,1,0,0,0,0,0,1,0,1,26.92855453,52.74502969,32.07530212
1,0,0,1,0,0,0,0,0,1,1,0,26.92710686,52.25720978,31.86885548
1,0,0,1,0,0,0,0,0,1,1,1,26.95327115,52.00564528,31.77144957
1,0,0,1,0,0,0,0,1,0,0,0,27.05696678,52.01364636,31.95293474
1,0,0,1,0,0,0,0,1,0,0,1,27.0128417,52.76968312,31.74201989
1,0,0,1,0,0,0,0,1,0,1,0,26.95516181,52.66679931,32.04327512
1,0,0,1,0,0,0,0,1,0,1,1,26.89313769,52.1792953,31.87196326
1,0,0,1,0,0,0,0,1,1,0,0,27.06924105,52.50213552,31.168257
1,0,0,1,0,0,0,0,1,1,0,1,26.8874743,52.37431645,31.21130991
1,0,0,1,0,0,0,0,1,1,1,0,27.08702517,51.90306377,31.24386764
1,0,0,1,0,0,0,0,1,1,1,1,5.863179684,51.84082556,31.41079831
1,0,0,1,0,0,0,1,0,0,0,0,27.01410484,52.94045806,31.37872458
1,0,0,1,0,0,0,1,0,0,0,1,26.9860878,52.35329437,31.54681158
1,0,0,1,0,0,0,1,0,0,1,0,27.01171088,24.09816599,4.359889507
1,0,0,1,0,0,0,1,0,0,1,1,27.11319208,52.08019066,31.93801594
1,0,0,1,0,0,0,1,0,1,0,0,26.90696645,51.79029346,31.2757237
1,0,0,1,0,0,0,1,0,1,0,1,26.9277432,51.70266795,32.10099411
1,0,0,1,0,0,0,1,0,1,1,0,26.84439015,52.14846945,31.47738552
1,0,0,1,0,0,0,1,0,1,1,1,27.08089757,51.95762992,31.72000909
1,0,0,1,0,0,0,1,1,0,0,0,26.98485541,52.61577368,32.08384681
1,0,0,1,0,0,0,1,1,0,0,1,26.92816544,52.37756491,31.7397027
1,0,0,1,0,0,0,1,1,0,1,0,27.05452704,52.2057538,31.59368587
1,0,0,1,0,0,0,1,1,0,1,1,26.80139709,52.18435216,31.82666183
1,0,0,1,0,0,0,1,1,1,0,0,26.8993423,52.05902791,31.29877067
1,0,0,1,0,0,0,1,1,1,0,1,26.87468886,52.04304647,31.32454729
1,0,0,1,0,0,0,1,1,1,1,0,26.93000436,52.04961753,31.12419701
1,0,0,1,0,0,0,1,1,1,1,1,27.01822853,51.56615996,31.22749972
1,0,0,1,0,0,1,0,0,0,0,0,39.48523831,74.6374774,45.80906367
1,0,0,1,0,0,1,0,0,0,0,1,39.56529355,75.62213659,46.15605426
1,0,0,1,0,0,1,0,0,0,1,0,39.52544737,75.80266023,45.43603539
1,0,0,1,0,0,1,0,0,0,1,1,39.80512786,75.20751333,45.53012085
1,0,0,1,0,0,1,0,0,1,0,0,39.25115943,76.99076271,45.84100747
1,0,0,1,0,0,1,0,0,1,0,1,39.5571754,75.37711906,46.40287971
1,0,0,1,0,0,1,0,0,1,1,0,39.64271688,75.23889303,46.52947187
1,0,0,1,0,0,1,0,0,1,1,1,39.50991583,75.17314363,46.75340104
1,0,0,1,0,0,1,0,1,0,0,0,39.57976151,75.09956741,46.24817967
1,0,0,1,0,0,1,0,1,0,0,1,39.34353137,75.70470643,7.064464331
1,0,0,1,0,0,1,0,1,0,1,0,39.40123725,76.3407352,45.94722962
1,0,0,1,0,0,1,0,1,0,1,1,39.39446378,76.00694919,46.02991915
1,0,0,1,0,0,1,0,1,1,0,0,39.51347971,76.56066966,45.74746537
1,0,0,1,0,0,1,0,1,1,0,1,39.44534302,76.47758126,45.88907361
1,0,0,1,0,0,1,0,1,1,1,0,39.55581355,76.2458303,45.90237737
1,0,0,1,0,0,1,0,1,1,1,1,39.31766987,75.26565766,45.7177527
1,0,0,1,0,0,1,1,0,0,0,0,39.57058549,75.6684494,46.84497738
1,0,0,1,0,0,1,1,0,0,0,1,39.47407293,75.64969397,46.67098069
1,0,0,1,0,0,1,1,0,0,1,0,39.53996181,75.52339721,46.52193999
1,0,0,1,0,0,1,1,0,0,1,1,39.47902822,4.017564535,46.13137102
1,0,0,1,0,0,1,1,0,1,0,0,39.55248094,75.42549253,45.93184876
1,0,0,1,0,0,1,1,0,1,0,1,39.55422306,76.10768747,45.86267471
1,0,0,1,0,0,1,1,0,1,1,0,39.42019415,75.01636887,46.29086208
1,0,0,1,0,0,1,1,0,1,1,1,39.49513507,75.52013707,45.79487181
1,0,0,1,0,0,1,1,1,0,0,0,39.4010303,75.64210081,46.17256045
1,0,0,1,0,0,1,1,1,0,0,1,39.67494011,74.9220314,46.04618287
1,0,0,1,0,0,1,1,1,0,1,0,39.4801569,76.03924179,45.88100004
1,0,0,1,0,0,1,1,1,0,1,1,39.55908608,76.00615311,46.92226124
1,0,0,1,0,0,1,1,1,1,0,0,39.42067242,75.23939824,4.622204065
1,0,0,1,0,0,1,1,1,1,0,1,39.4164052,76.33021045,45.43927002
1,0,0,1,0,0,1,1,1,1,1,0,39.4784801,76.04037905,45.89247394
1,0,0,1,0,0,1,1,1,1,1,1,39.36521506,75.95620775,46.38482428
1,0,0,1,0,1,0,0,0,0,0,0,55.38994932,109.5791097,53.10854268
1,0,0,1,0,1,0,0,0,0,0,1,55.58626556,107.9727135,53.13587832
1,0,0,1,0,1,0,0,0,0,1,0,55.47588873,6.140587807,52.62223649
1,0,0,1,0,1,0,0,0,0,1,1,55.331393,107.828912,52.53353977
1,0,0,1,0,1,0,0,0,1,0,0,55.57675648,107.7306166,52.4469974
1,0,0,1,0,1,0,0,0,1,0,1,55.45514965,108.1480353,52.96499491
1,0,0,1,0,1,0,0,0,1,1,0,55.50733042,107.6045287,53.76532316
1,0,0,1,0,1,0,0,0,1,1,1,55.36979675,108.3331807,52.6693964
1,0,0,1,0,1,0,0,1,0,0,0,55.23704028,108.7618489,53.31570721
1,0,0,1,0,1,0,0,1,0,0,1,55.62562871,108.4581752,53.57377839
1,0,0,1,0,1,0,0,1,0,1,0,55.37633443,109.3425312,53.80925798
1,0,0,1,0,1,0,0,1,0,1,1,55.32769322,108.845608,53.02486753
1,0,0,1,0,1,0,0,1,1,0,0,55.33483386,109.3729293,53.68794179
1,0,0,1,0,1,0,0,1,1,0,1,55.48160076,107.8080339,53.54096961
1,0,0,1,0,1,0,0,1,1,1,0,55.55972552,108.7939887,53.91685486
1,0,0,1,0,1,0,0,1,1,1,1,55.44095731,108.9542913,52.58367085
1,0,0,1,0,1,0,1,0,0,0,0,55.43167281,109.9936812,53.58848238
1,0,0,1,0,1,0,1,0,0,0,1,55.40221715,109.8846121,53.61105871
1,0,0,1,0,1,0,1,0,0,1,0,55.42239523,110.3795691,52.87366486
1,0,0,1,0,1,0,1,0,0,1,1,55.56675434,108.6731465,52.845716
1,0,0,1,0,1,0,1,0,1,0,0,55.31340957,108.7920694,52.5292871
1,0,0,1,0,1,0,1,0,1,0,1,55.52401018,110.3155086,53.37624741
1,0,0,1,0,1,0,1,0,1,1,0,55.46557522,109.452003,53.21670651
1,0,0,1,0,1,0,1,0,1,1,1,55.48538423,166.6835015,52.80823946
1,0,0,1,0,1,0,1,1,0,0,0,55.39811134,108.6405466,52.98102927
1,0,0,1,0,1,0,1,1,0,0,1,55.38880682,107.8961914,53.49228716
1,0,0,1,0,1,0,1,1,0,1,0,55.50560212,109.367763,53.65125585
1,0,0,1,0,1,0,1,1,0,1,1,55.49234295,108.6398571,52.66425204
1,0,0,1,0,1,0,1,1,1,0,0,55.52733064,109.9162645,52.49612188
1,0,0,1,0,1,0,1,1,1,0,1,55.45829415,109.1586115,5.083806038
1,0,0,1,0,1,0,1,1,1,1,0,55.59844112,109.3519208,53.20113587
1,0,0,1,0,1,0,1,1,1,1,1,55.50366044,108.8638031,53.10936689
1,0,0,1,0,1,1,0,0,0,0,0,115.4560437,219.6571646,98.92088294
1,0,0,1,0,1,1,0,0,0,0,1,115.5133443,220.7751186,98.85495234
1,0,0,1,0,1,1,0,0,0,1,0,115.4633801,219.8287899,99.47557664
1,0,0,1,0,1,1,0,0,0,1,1,23.48923445,219.8677883,98.99008322
1,0,0,1,0,1,1,0,0,1,0,0,115.3241775,219.3201854,99.07975888
1,0,0,1,0,1,1,0,0,1,0,1,115.5996931,220.6406407,99.02817917
1,0,0,1,0,1,1,0,0,1,1,0,115.6516519,221.3439684,100.5056691
1,0,0,1,0,1,1,0,0,1,1,1,115.7173696,222.6488888,99.86107993
1,0,0,1,0,1,1,0,1,0,0,0,115.4032116,220.1536629,99.72738481
1,0,0,1,0,1,1,0,1,0,0,1,115.386672,219.8100724,98.63931298
1,0,0,1,0,1,1,0,1,0,1,0,115.5566053,220.5599005,98.5810492
1,0,0,1,0,1,1,0,1,0,1,1,115.4341073,219.8960869,98.88881254
1,0,0,1,0,1,1,0,1,1,0,0,115.4460497,220.2080531,98.88577986
1,0,0,1,0,1,1,0,1,1,0,1,115.7194545,220.4618506,98.89624214
1,0,0,1,0,1,1,0,1,1,1,0,115.4796619,221.2757931,98.74188066
1,0,0,1,0,1,1,0,1,1,1,1,115.3788185,219.0244906,99.09037566
1,0,0,1,0,1,1,1,0,0,0,0,115.6067073,222.9070406,98.94078183
1,0,0,1,0,1,1,1,0,0,0,1,115.3010991,219.0995378,99.00415492
1,0,0,1,0,1,1,1,0,0,1,0,115.5330582,222.8269582,99.0059309
1,0,0,1,0,1,1,1,0,0,1,1,115.5321059,222.1031013,99.21746016
1,0,0,1,0,1,1,1,0,1,0,0,115.6691217,219.8288991,98.99223709
1,0,0,1,0,1,1,1,0,1,0,1,115.6248136,219.384999,98.45137525
1,0,0,1,0,1,1,1,0,1,1,0,115.4411423,220.746784,98.84907389
1,0,0,1,0,1,1,1,0,1,1,1,115.4382467,221.8377576,97.97899604
1,0,0,1,0,1,1,1,1,0,0,0,115.4154985,223.5217464,98.79517531
1,0,0,1,0,1,1,1,1,0,0,1,115.0923214,219.372349,98.87624693
1,0,0,1,0,1,1,1,1,0,1,0,115.5424452,221.4926014,99.13369632
1,0,0,1,0,1,1,1,1,0,1,1,115.4404039,221.8828955,47.69563365
1,0,0,1,0,1,1,1,1,1,0,0,115.2831118,217.3285921,99.10978746
1,0,0,1,0,1,1,1,1,1,0,1,115.3581338,220.0756392,99.03614068
1,0,0,1,0,1,1,1,1,1,1,0,115.3472319,222.6458189,98.91649246
1,0,0,1,0,1,1,1,1,1,1,1,115.4781754,219.4694335,99.10336876
1,0,0,1,1,0,0,0,0,0,0,0,33.94497395,65.70251107,37.26431131
1,0,0,1,1,0,0,0,0,0,0,1,34.30946565,65.19662404,37.1111753
1,0,0,1,1,0,0,0,0,0,1,0,33.9173708,65.11310053,37.47152352
1,0,0,1,1,0,0,0,0,0,1,1,33.94606876,66.28359032,36.77870703
1,0,0,1,1,0,0,0,0,1,0,0,33.93694592,65.76887155,37.20092106
1,0,0,1,1,0,0,0,0,1,0,1,33.93156004,66.20159459,37.53718615
1,0,0,1,1,0,0,0,0,1,1,0,34.00059676,65.6125257,37.06361079
1,0,0,1,1,0,0,0,0,1,1,1,33.88754964,65.0195322,37.14966631
1,0,0,1,1,0,0,0,1,0,0,0,33.88310695,65.16955256,37.09950757
1,0,0,1,1,0,0,0,1,0,0,1,33.93401051,65.57953644,36.79588318
1,0,0,1,1,0,0,0,1,0,1,0,33.90613961,65.20842576,29.66523147
1,0,0,1,1,0,0,0,1,0,1,1,33.90251136,65.17649174,37.29000616
1,0,0,1,1,0,0,0,1,1,0,0,33.8387692,65.18153167,36.84045196
1,0,0,1,1,0,0,0,1,1,0,1,33.96710277,65.17667127,36.96737766
1,0,0,1,1,0,0,0,1,1,1,0,34.1292603,66.15878344,36.90986681
1,0,0,1,1,0,0,0,1,1,1,1,33.96137595,65.41489148,37.9052856
1,0,0,1,1,0,0,1,0,0,0,0,33.90287995,65.15113235,37.57805395
1,0,0,1,1,0,0,1,0,0,0,1,33.8235302,65.09794092,36.6087873
1,0,0,1,1,0,0,1,0,0,1,0,34.04419827,65.00818157,36.85632992
1,0,0,1,1,0,0,1,0,0,1,1,33.88581371,64.69024444,36.96550512
1,0,0,1,1,0,0,1,0,1,0,0,33.93460464,64.91785192,36.63935184
