root,opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,performance,performance,performance,performance
1,0,0,0,0,0,0,2,8,128,128,9733.8,10550.4,10882.6,10839
1,0,0,0,0,0,0,3,8,128,128,9324.4,9052,8930.6,8567.8
1,0,0,0,0,0,0,4,8,128,128,9180.2,8954.2,8691.8,8567.4
1,0,0,0,0,0,0,1,10,128,128,9767.6,10145.8,10870.4,10696.6
1,0,0,0,0,0,0,2,10,128,128,9622,10046.8,10285.6,10577.8
1,0,0,0,0,0,0,3,10,128,128,8843.4,8530.6,8530.8,8324
1,0,0,0,0,0,0,4,10,128,128,8818.6,8451.4,8555.8,8303.6
1,0,0,0,0,0,0,1,16,128,128,9020,9407.6,9091,9560.6
1,0,0,0,0,0,0,2,16,128,128,8230.4,9363,9181.8,9391.8
1,0,0,0,0,0,0,3,16,128,128,7959,7570.4,7589.6,7633
1,0,0,0,0,0,0,4,16,128,128,7806.8,7487.2,7603,7532.6
1,0,0,0,0,0,0,1,20,128,128,8794.4,9183.8,8699.4,9186.4
1,0,0,0,0,0,0,2,20,128,128,8706.4,9127.4,8858.8,8450.4
1,0,0,0,0,0,0,3,20,128,128,7642,7269.2,7309,7321.4
1,0,0,0,0,0,0,4,20,128,128,7517.8,7172,7177.4,7201.8
1,0,0,0,0,0,0,1,32,128,128,8463.4,8904,7909.2,8670.4
1,0,0,0,0,0,0,2,32,128,128,7441.6,8818,7880.6,8444.2
1,0,0,0,0,0,0,3,32,128,128,7114.8,6842.8,6888.2,6882.2
1,0,0,0,0,0,0,4,32,128,128,6984.4,6734.4,6740.8,6745.4
1,0,0,0,0,0,0,1,64,128,128,8230.8,8757.2,7518.2,8323.6
1,0,0,0,0,0,0,2,64,128,128,7092.4,8505.8,7285.4,7997
1,0,0,0,0,0,0,3,64,128,128,6753.8,6634,6684.6,6679
1,0,0,0,0,0,0,4,64,128,128,6537.6,6418.8,6466.4,6482.8
1,0,0,0,0,0,0,1,128,128,128,7442.8,7385.4,7346.8,7437.4
1,0,0,0,0,0,0,2,128,128,128,6878.6,7067.2,6921.6,7061.4
1,0,0,0,0,0,0,3,128,128,128,6669.4,6405.2,6457,6428
1,0,0,0,0,0,0,4,128,128,128,6400.2,6252,6287.4,6269.8
1,1,0,0,0,0,1,0,0,0,0,9190.8,9112.6,9110.2,9100.6
1,1,0,0,0,0,0,1,0,0,0,8038.2,7948.6,7925.2,7944.4
1,1,0,0,0,0,0,2,0,0,0,8041.2,7937.4,7920.4,7940.4
1,1,0,0,0,0,0,3,0,0,0,7899.8,7830.2,7813,7815.6
1,1,0,0,0,0,0,4,0,0,0,7906.2,7829,7811.2,7820.4
1,1,0,0,0,0,0,1,8,0,0,8736.6,8712.2,8258.4,8148.6
1,1,0,0,0,0,0,2,8,0,0,8525,8569.4,8223,8200
1,1,0,0,0,0,0,3,8,0,0,8744.2,8765.2,8274.8,8248.4
1,1,0,0,0,0,0,4,8,0,0,8678,8516,8152,8148.8
1,1,0,0,0,0,0,1,10,0,0,8248.4,8202,8131.2,7784
1,1,0,0,0,0,0,2,10,0,0,8095.2,8004.6,8262.2,7924.4
1,1,0,0,0,0,0,3,10,0,0,8261.8,8272.8,8114.6,8002.2
1,1,0,0,0,0,0,4,10,0,0,8367.2,8056.2,8056.4,7787.6
1,1,0,0,0,0,0,1,16,0,0,7372.4,7334.4,7158.4,7168
1,1,0,0,0,0,0,2,16,0,0,7142.8,7090.8,7241.8,7130.8
1,1,0,0,0,0,0,3,16,0,0,7341.4,7393.2,7045.4,7285.2
1,1,0,0,0,0,0,4,16,0,0,7335.8,7054.2,7211,7128.6
1,1,0,0,0,0,0,1,20,0,0,7145.4,7118.8,6612,6974.6
1,1,0,0,0,0,0,2,20,0,0,6856.8,6759,6740.4,6777
1,1,0,0,0,0,0,3,20,0,0,7079,7165.6,6690.8,7006.2
1,1,0,0,0,0,0,4,20,0,0,6979.6,6803,6861.2,6767.8
1,1,0,0,0,0,0,1,32,0,0,6898,6849.2,6186,6780.8
1,1,0,0,0,0,0,2,32,0,0,6517.6,6375,6395.4,6474.2
1,1,0,0,0,0,0,3,32,0,0,6717,6911.4,6253.4,6668.6
1,1,0,0,0,0,0,4,32,0,0,6560,6353.6,6479.2,6379.4
1,1,0,0,0,0,0,1,64,0,0,7553.6,7527,6893.4,7416
1,1,0,0,0,0,0,2,64,0,0,8306.8,8161.8,8112.8,8096.2
1,1,0,0,0,0,0,3,64,0,0,7102.2,7400.8,6617.6,7078.4
1,1,0,0,0,0,0,4,64,0,0,8255,7991.6,7919.2,7904.2
1,1,0,0,0,0,0,1,128,0,0,8398,8353.4,7976.4,8573.4
1,1,0,0,0,0,0,2,128,0,0,8848.2,8629.2,8532.2,8591.4
1,1,0,0,0,0,0,3,128,0,0,8469.6,8589.6,8068.4,8629.8
1,1,0,0,0,0,0,4,128,0,0,9062,8728,8773.2,8724.8
1,1,0,0,0,0,0,1,0,8,0,5600.2,5505,5506.8,5518.6
1,1,0,0,0,0,0,2,0,8,0,5586.6,5498.4,5509.2,5509.2
1,1,0,0,0,0,0,3,0,8,0,5733.8,5649.2,5629.8,5610
1,1,0,0,0,0,0,4,0,8,0,5744.4,5648.6,5626,5620.4
1,1,0,0,0,0,0,1,8,8,0,15149.2,15196.6,16061.2,16018.4
1,1,0,0,0,0,0,2,8,8,0,15061.8,14963.4,16255.2,16196.4
1,1,0,0,0,0,0,3,8,8,0,15149.2,15063,15899.6,15813.8
1,1,0,0,0,0,0,4,8,8,0,15007.6,15018,16101.8,15997.2
1,1,0,0,0,0,0,1,10,8,0,13504.6,13557.8,13379.4,14397.6
1,1,0,0,0,0,0,2,10,8,0,13336.8,13271.8,13296.8,14447
1,1,0,0,0,0,0,3,10,8,0,13535.2,13592.4,13478.2,14279.8
1,1,0,0,0,0,0,4,10,8,0,13215.2,13307.8,13273.2,14352.2
1,1,0,0,0,0,0,1,16,8,0,10920.8,11038,10759.8,11529.4
1,1,0,0,0,0,0,2,16,8,0,10830.6,10750.8,10701.8,10738.6
1,1,0,0,0,0,0,3,16,8,0,10975,11057,10798.2,11157
1,1,0,0,0,0,0,4,16,8,0,10796,10694.4,10772.6,10806.4
1,1,0,0,0,0,0,1,20,8,0,10325.4,10412,10033,10797
1,1,0,0,0,0,0,2,20,8,0,9981.8,9907.8,9972.4,9877
1,1,0,0,0,0,0,3,20,8,0,10393.8,10397.6,10134,10421.2
1,1,0,0,0,0,0,4,20,8,0,10003.6,9959,10131,9926
1,1,0,0,0,0,0,1,32,8,0,9314.6,9308.6,8926.8,9577.2
1,1,0,0,0,0,0,2,32,8,0,8840.6,8835.4,8853.6,8844
1,1,0,0,0,0,0,3,32,8,0,9166.4,9350.2,8938.2,9258
1,1,0,0,0,0,0,4,32,8,0,8922,8808.2,8960.8,8819.6
1,1,0,0,0,0,0,1,64,8,0,8330.6,8339.8,7865.6,8626.2
1,1,0,0,0,0,0,2,64,8,0,7885.6,7842.4,7821.6,7828.2
1,1,0,0,0,0,0,3,64,8,0,8196.6,8421.4,7817.8,8313
1,1,0,0,0,0,0,4,64,8,0,7952.2,7738.2,7852.8,7723.8
1,1,0,0,0,0,0,1,128,8,0,7260.8,7244.8,6988,7307
1,1,0,0,0,0,0,2,128,8,0,7055.6,6984,6959.4,6948.6
1,1,0,0,0,0,0,3,128,8,0,7158.2,7319.8,6977.2,7185.6
1,1,0,0,0,0,0,4,128,8,0,7150.8,6963.4,6987.6,6915.8
1,1,0,0,0,0,0,1,0,10,0,5871.2,5779.8,5781.4,5786.4
1,1,0,0,0,0,0,2,0,10,0,5873.2,5768.6,5775.2,5779.2
1,1,0,0,0,0,0,3,0,10,0,5957.8,5874.6,5867,5838.8
1,1,0,0,0,0,0,4,0,10,0,5965.4,5863.6,5862,5841.4
1,1,0,0,0,0,0,1,8,10,0,13907.2,13957.2,14880.4,14787.8
1,1,0,0,0,0,0,2,8,10,0,13597.8,13526.4,14900.6,14846.2
1,1,0,0,0,0,0,3,8,10,0,14126.6,14025.2,14780.4,14701.6
1,1,0,0,0,0,0,4,8,10,0,13625.4,13775.2,14817.2,14726
1,1,0,0,0,0,0,1,10,10,0,12477.8,12639.4,12492.4,13451.4
1,1,0,0,0,0,0,2,10,10,0,12228,12197.8,12208.6,13451.2
1,1,0,0,0,0,0,3,10,10,0,12665,12707.8,12619,13362.8
1,1,0,0,0,0,0,4,10,10,0,12306.6,12362.8,12338.2,13383.2
1,1,0,0,0,0,0,1,16,10,0,10650.6,10709.4,10452.2,11084.6
1,1,0,0,0,0,0,2,16,10,0,10222.8,10172.6,10216.2,10213.4
1,1,0,0,0,0,0,3,16,10,0,10733.4,10779.6,10490,10817.4
1,1,0,0,0,0,0,4,16,10,0,10267.2,10172.4,10319,10269.4
1,1,0,0,0,0,0,1,20,10,0,10212.2,10232,9768,10491.4
1,1,0,0,0,0,0,2,20,10,0,9622.4,9577,9644.4,9564.2
1,1,0,0,0,0,0,3,20,10,0,10233,10284.4,9833.6,10214
1,1,0,0,0,0,0,4,20,10,0,9643.4,9598.2,9785.6,9538.2
1,1,0,0,0,0,0,1,32,10,0,9342.4,9315.6,8770.8,9498.8
1,1,0,0,0,0,0,2,32,10,0,8611.6,8593.6,8658.2,8637.8
1,1,0,0,0,0,0,3,32,10,0,9179.8,9423,8812.4,9204
1,1,0,0,0,0,0,4,32,10,0,8715.8,8614.8,8823,8633.4
1,1,0,0,0,0,0,1,64,10,0,8500.6,8492.8,7813.2,8699.2
1,1,0,0,0,0,0,2,64,10,0,7859,7781.2,7798.6,7806.4
1,1,0,0,0,0,0,3,64,10,0,8275.8,8562.2,7787.2,8369
1,1,0,0,0,0,0,4,64,10,0,7936.4,7737.6,7951.6,7732.8
1,1,0,0,0,0,0,1,128,10,0,7343,7318.8,6951.8,7424.2
1,1,0,0,0,0,0,2,128,10,0,7055.8,6958.4,6957.2,6952
1,1,0,0,0,0,0,3,128,10,0,7246.6,7401.6,6972,7265
1,1,0,0,0,0,0,4,128,10,0,7121.2,6969,7052.4,6932.6
1,1,0,0,0,0,0,1,0,16,0,5359.8,5276,5269.8,5271.4
1,1,0,0,0,0,0,2,0,16,0,5362.6,5266.6,5269.8,5269.4
1,1,0,0,0,0,0,3,0,16,0,5421.2,5344.4,5329.2,5323
1,1,0,0,0,0,0,4,0,16,0,5420.6,5349.4,5378,5308
1,1,0,0,0,0,0,1,8,16,0,11184,11216.4,11515.8,11424
1,1,0,0,0,0,0,2,8,16,0,10910.8,10847.8,11507.4,11461.6
1,1,0,0,0,0,0,3,8,16,0,11317.2,11223.6,11470.6,11412.2
1,1,0,0,0,0,0,4,8,16,0,11037,11044.8,11606.8,11537.8
1,1,0,0,0,0,0,1,10,16,0,10435.6,10409.8,10542.4,10682.6
1,1,0,0,0,0,0,2,10,16,0,9958.4,9923.8,10093.2,10574.8
1,1,0,0,0,0,0,3,10,16,0,10515.6,10474.8,10322.2,10334
1,1,0,0,0,0,0,4,10,16,0,10187,10042.4,10108,10665.6
1,1,0,0,0,0,0,1,16,16,0,9126.8,9114.6,8933.8,9180.2
1,1,0,0,0,0,0,2,16,16,0,8596,8552.6,8743.6,8562.8
1,1,0,0,0,0,0,3,16,16,0,9107,9159.4,8871.4,9094.2
1,1,0,0,0,0,0,4,16,16,0,8661,8543.8,8698.8,8675
1,1,0,0,0,0,0,1,20,16,0,8803.8,8793.8,8305.2,8853
1,1,0,0,0,0,0,2,20,16,0,8252.2,8087.4,8061.8,8072.6
1,1,0,0,0,0,0,3,20,16,0,8742.2,8805.8,8410.2,8687.8
1,1,0,0,0,0,0,4,20,16,0,8278.6,8106.4,8284.4,8069.4
1,1,0,0,0,0,0,1,32,16,0,8014.8,7994.8,7457.2,8057.6
1,1,0,0,0,0,0,2,32,16,0,7464,7399.2,7431.6,7445.8
1,1,0,0,0,0,0,3,32,16,0,7892.4,8055.2,7528.8,7881.6
1,1,0,0,0,0,0,4,32,16,0,7581.2,7429.4,7596.8,7464.4
1,1,0,0,0,0,0,1,64,16,0,7416.6,7355.8,6795,7469.6
1,1,0,0,0,0,0,2,64,16,0,6897.6,6811.2,6839.2,6824.2
1,1,0,0,0,0,0,3,64,16,0,7216,7455.6,6826.6,7256
1,1,0,0,0,0,0,4,64,16,0,6978,6820.2,7011.8,6822.2
1,1,0,0,0,0,0,1,128,16,0,6465.6,6401.6,6138.8,6514.2
1,1,0,0,0,0,0,2,128,16,0,6251,6164.4,6159,6143.4
1,1,0,0,0,0,0,3,128,16,0,6399.4,6499.8,6171,6401.6
1,1,0,0,0,0,0,4,128,16,0,6308.2,6185.4,6250,6162.2
1,1,0,0,0,0,0,1,0,20,0,5281,5202,5185,5185.2
1,1,0,0,0,0,0,2,0,20,0,5291.2,5196.8,5195.8,5194.8
1,1,0,0,0,0,0,3,0,20,0,5328.2,5266.8,5244.2,5218.8
1,1,0,0,0,0,0,4,0,20,0,5337.2,5248.2,5241.2,5219.4
1,1,0,0,0,0,0,1,8,20,0,10818.8,10837.8,10831,10698.2
1,1,0,0,0,0,0,2,8,20,0,10253.6,10207.4,10619.4,10583
1,1,0,0,0,0,0,3,8,20,0,10829,10735.6,10690,10633
1,1,0,0,0,0,0,4,8,20,0,10496.2,10432.8,10761,10725.4
1,1,0,0,0,0,0,1,10,20,0,10157.2,10132.6,10198.2,10035.8
1,1,0,0,0,0,0,2,10,20,0,9463.2,9443.4,9672,9892.8
1,1,0,0,0,0,0,3,10,20,0,10101.8,10076.6,9909.8,9978.6
1,1,0,0,0,0,0,4,10,20,0,9682.6,9607.6,9576.8,9963.8
1,1,0,0,0,0,0,1,16,20,0,8897,8886.2,8694.4,8948.2
1,1,0,0,0,0,0,2,16,20,0,8246.6,8227.6,8432.4,8239.2
1,1,0,0,0,0,0,3,16,20,0,8851,8922.6,8586,8797
1,1,0,0,0,0,0,4,16,20,0,8390,8227.4,8327.6,8268.8
1,1,0,0,0,0,0,1,20,20,0,8496,8481.4,7993.8,8433.8
1,1,0,0,0,0,0,2,20,20,0,7860.8,7838,7838.6,7811.8
1,1,0,0,0,0,0,3,20,20,0,8416.4,8560.2,8102.8,8336.4
1,1,0,0,0,0,0,4,20,20,0,7954.6,7820.8,7964.4,7798
1,1,0,0,0,0,0,1,32,20,0,7798,7755.6,7214,7779.6
1,1,0,0,0,0,0,2,32,20,0,7199.2,7124.6,7160.8,7195.8
1,1,0,0,0,0,0,3,32,20,0,7635.2,7787,7271.6,7603.8
1,1,0,0,0,0,0,4,32,20,0,7337,7149.4,7332.2,7172.8
1,1,0,0,0,0,0,1,64,20,0,7216.4,7189.4,6557.4,7250.2
1,1,0,0,0,0,0,2,64,20,0,6614.2,6547.2,6596.8,6582.8
1,1,0,0,0,0,0,3,64,20,0,6987.6,7243.6,6593.4,7045.2
1,1,0,0,0,0,0,4,64,20,0,6699.6,6556.6,6787,6604.8
1,1,0,0,0,0,0,1,128,20,0,6315.6,6248.2,5987.6,6317.6
1,1,0,0,0,0,0,2,128,20,0,6088.8,6012,6003,5999.4
1,1,0,0,0,0,0,3,128,20,0,6213.8,6303.6,5999.4,6197.6
1,1,0,0,0,0,0,4,128,20,0,6126.4,6017.2,6086.6,5997.2
1,1,0,0,0,0,0,1,0,32,0,5163.6,5070.2,5066.6,5061.4
1,1,0,0,0,0,0,2,0,32,0,5153.6,5063.8,5060.2,5064
1,1,0,0,0,0,0,3,0,32,0,5201.4,5115.8,5113,5098
1,1,0,0,0,0,0,4,0,32,0,5204.2,5122,5112.6,5083.6
1,1,0,0,0,0,0,1,8,32,0,10269.4,10219,9781.4,9648.4
1,1,0,0,0,0,0,2,8,32,0,9613,9528,9501,9482.8
1,1,0,0,0,0,0,3,8,32,0,10244,10238.2,9704.8,9671.2
1,1,0,0,0,0,0,4,8,32,0,9814,9711.2,9656.4,9622.4
1,1,0,0,0,0,0,1,10,32,0,9580.4,9488.4,9511.6,9164.2
1,1,0,0,0,0,0,2,10,32,0,8972,8842.6,9094.4,8977.8
1,1,0,0,0,0,0,3,10,32,0,9588.6,9611.2,9415,9320.4
1,1,0,0,0,0,0,4,10,32,0,9227.8,9045,8995.8,9054.2
1,1,0,0,0,0,0,1,16,32,0,8304.2,8271.2,8082.8,8162.8
1,1,0,0,0,0,0,2,16,32,0,7857.4,7765,7923.6,7814.8
1,1,0,0,0,0,0,3,16,32,0,8280.6,8336.6,7998.8,8231.4
1,1,0,0,0,0,0,4,16,32,0,7959.2,7783,7901.8,7996.4
1,1,0,0,0,0,0,1,20,32,0,7964.4,7920.2,7452,7846.2
1,1,0,0,0,0,0,2,20,32,0,7415.6,7349.4,7351.2,7374.6
1,1,0,0,0,0,0,3,20,32,0,7868.2,7974.2,7510.2,7804.2
1,1,0,0,0,0,0,4,20,32,0,7566.2,7379,7504.8,7375.6
1,1,0,0,0,0,0,1,32,32,0,7378.4,7329.6,6738.2,7299.4
1,1,0,0,0,0,0,2,32,32,0,6780.4,6686.2,6727.4,6745.4
1,1,0,0,0,0,0,3,32,32,0,7205.8,7386.4,6792.6,7144.6
1,1,0,0,0,0,0,4,32,32,0,6884.2,6689.2,6910.8,6740.4
1,1,0,0,0,0,0,1,64,32,0,6893.4,6851.4,6169.8,6878
1,1,0,0,0,0,0,2,64,32,0,6248.8,6148.4,6258,6190.2
1,1,0,0,0,0,0,3,64,32,0,6624.8,6898.6,6196.4,6617.8
1,1,0,0,0,0,0,4,64,32,0,6308.2,6147.4,6408.4,6162
1,1,0,0,0,0,0,1,128,32,0,6133.6,6075.6,5846.4,6143.8
1,1,0,0,0,0,0,2,128,32,0,5934.6,5861,5844.6,5853
1,1,0,0,0,0,0,3,128,32,0,6103,6155.8,5885.6,6063.8
1,1,0,0,0,0,0,4,128,32,0,6008.8,5884.6,5951.2,5882
1,1,0,0,0,0,0,1,0,64,0,5349.2,5334.2,5260.2,5253.4
1,1,0,0,0,0,0,2,0,64,0,5369.4,5241.8,5270.6,5299.6
1,1,0,0,0,0,0,3,0,64,0,5241.2,5173.2,5172.8,5162
1,1,0,0,0,0,0,4,0,64,0,5249,5196.4,5184.2,5149.4
1,1,0,0,0,0,0,1,8,64,0,9549.4,9545.6,9104.8,8982.4
1,1,0,0,0,0,0,2,8,64,0,9131,9117.6,8876.4,8846
1,1,0,0,0,0,0,3,8,64,0,9496.6,9542.6,9074,9058.6
1,1,0,0,0,0,0,4,8,64,0,9158.6,9044.4,8790,8776
1,1,0,0,0,0,0,1,10,64,0,8921.6,8886.4,8790.2,8530.6
1,1,0,0,0,0,0,2,10,64,0,8548.4,8424,8628.6,8437.6
1,1,0,0,0,0,0,3,10,64,0,8857.8,8921,8748.2,8650.4
1,1,0,0,0,0,0,4,10,64,0,8683.2,8483.8,8467.2,8309.2
1,1,0,0,0,0,0,1,16,64,0,7765.4,7726.8,7526.2,7597.2
1,1,0,0,0,0,0,2,16,64,0,7415,7319.6,7476.6,7411.4
1,1,0,0,0,0,0,3,16,64,0,7709.4,7754,7426,7661.2
1,1,0,0,0,0,0,4,16,64,0,7511.8,7284.8,7432.8,7385.8
1,1,0,0,0,0,0,1,20,64,0,7473.4,7434.6,6964,7325.6
1,1,0,0,0,0,0,2,20,64,0,6985,6925.6,6959.2,6984.8
1,1,0,0,0,0,0,3,20,64,0,7343,7440.8,7001.4,7295.8
1,1,0,0,0,0,0,4,20,64,0,7123,6934.6,7061.4,6936.8
1,1,0,0,0,0,0,1,32,64,0,7013,6965.6,6333.2,6914.2
1,1,0,0,0,0,0,2,32,64,0,6411,6284.6,6355,6382.4
1,1,0,0,0,0,0,3,32,64,0,6814.2,6982.6,6386,6750.6
1,1,0,0,0,0,0,4,32,64,0,6475.6,6297.4,6546.6,6364.4
1,1,0,0,0,0,0,1,64,64,0,6776,6713.6,5947.6,6709
1,1,0,0,0,0,0,2,64,64,0,5965.2,5870.6,5946.4,5921
1,1,0,0,0,0,0,3,64,64,0,6434,6730.6,5926.2,6383.8
1,1,0,0,0,0,0,4,64,64,0,5975.2,5829.2,6111.4,5846.6
1,1,0,0,0,0,0,1,128,64,0,6041.2,5968.8,5748,5998
1,1,0,0,0,0,0,2,128,64,0,5771.6,5697.6,5681,5702
1,1,0,0,0,0,0,3,128,64,0,5995.8,6027.2,5757,5932.2
1,1,0,0,0,0,0,4,128,64,0,5817.2,5687.2,5758.6,5684.2
1,1,0,0,0,0,0,1,0,128,0,7238.8,7179.4,7139.6,7169.4
1,1,0,0,0,0,0,2,0,128,0,7267.2,7132.2,7144.4,7159.4
1,1,0,0,0,0,0,3,0,128,0,7053.8,6991.4,6950.8,6944.4
1,1,0,0,0,0,0,4,0,128,0,7057.4,6981,6951.8,6951.4
1,1,0,0,0,0,0,1,8,128,0,9047.6,9035.4,8638.4,8514
1,1,0,0,0,0,0,2,8,128,0,8731.6,8753,8511.4,8483.2
1,1,0,0,0,0,0,3,8,128,0,9044.8,9092.8,8659.4,8637
1,1,0,0,0,0,0,4,8,128,0,8820.2,8714.2,8429.4,8411.4
1,1,0,0,0,0,0,1,10,128,0,8488,8457.4,8378.6,8105.6
1,1,0,0,0,0,0,2,10,128,0,8197.2,8069.2,8317.6,8108.8
1,1,0,0,0,0,0,3,10,128,0,8477.2,8532.4,8365.4,8257.4
1,1,0,0,0,0,0,4,10,128,0,8402.8,8186.2,8185.4,8002.4
1,1,0,0,0,0,0,1,16,128,0,7477,7449.8,7241.6,7301.8
1,1,0,0,0,0,0,2,16,128,0,7158.8,7041.4,7221.2,7149.4
1,1,0,0,0,0,0,3,16,128,0,7446.8,7504,7155.2,7395.4
1,1,0,0,0,0,0,4,16,128,0,7296.2,7080.2,7217.6,7168
1,1,0,0,0,0,0,1,20,128,0,7235.6,7183.2,6693,7085.4
1,1,0,0,0,0,0,2,20,128,0,6752.8,6689,6721.8,6750
1,1,0,0,0,0,0,3,20,128,0,7122.4,7228,6764.8,7072.2
1,1,0,0,0,0,0,4,20,128,0,6922,6730,6854.8,6744.8
1,1,0,0,0,0,0,1,32,128,0,6894.2,6830,6159,6752
1,1,0,0,0,0,0,2,32,128,0,6282.2,6133.4,6212.6,6247.2
1,1,0,0,0,0,0,3,32,128,0,6685.8,6866.8,6245.8,6613.6
1,1,0,0,0,0,0,4,32,128,0,6374.6,6179.4,6383.6,6230.4
1,1,0,0,0,0,0,1,64,128,0,6800.8,6738.4,5971.8,6725.8
1,1,0,0,0,0,0,2,64,128,0,5941.6,5846.8,5934,5916.4
1,1,0,0,0,0,0,3,64,128,0,6433,6745.2,5901,6409.4
1,1,0,0,0,0,0,4,64,128,0,5956.6,5805.2,6062.6,5808
1,1,0,0,0,0,0,1,128,128,0,6340.4,6287.2,5996,6376.2
1,1,0,0,0,0,0,2,128,128,0,5878.4,5796.2,5782.6,5828.4
1,1,0,0,0,0,0,3,128,128,0,6178.2,6233.4,5926,6159.8
1,1,0,0,0,0,0,4,128,128,0,5913.6,5763.6,5855.6,5772
1,1,0,0,0,0,0,1,0,0,8,8040.4,7953.8,7925,7942.8
1,1,0,0,0,0,0,2,0,0,8,8038.2,7942,7922.6,7944.8
1,1,0,0,0,0,0,3,0,0,8,7900.2,7831.6,7815.6,7811.2
1,1,0,0,0,0,0,4,0,0,8,7898,7833.2,7811,7816
1,1,0,0,0,0,0,1,8,0,8,6622.6,6557.2,7408,7247.6
1,1,0,0,0,0,0,2,8,0,8,7045.4,6916.6,7403,7326.4
1,1,0,0,0,0,0,3,8,0,8,6598.2,6568,7159.2,7175.8
1,1,0,0,0,0,0,4,8,0,8,7015.4,6851.2,7258.8,7187.4
1,1,0,0,0,0,0,1,10,0,8,6583.2,6512.6,6650.6,7217.4
1,1,0,0,0,0,0,2,10,0,8,7055.4,6975.2,7207.4,7343.6
1,1,0,0,0,0,0,3,10,0,8,6584.2,6537.2,6339,6604.2
1,1,0,0,0,0,0,4,10,0,8,7140,6916.2,6717.4,7211.4
1,1,0,0,0,0,0,1,16,0,8,6594.8,6556.2,6538.2,6886.2
1,1,0,0,0,0,0,2,16,0,8,7019,6941.2,7183,6890.6
1,1,0,0,0,0,0,3,16,0,8,6631,6621,6352,6658.6
1,1,0,0,0,0,0,4,16,0,8,7123,6894.6,7013.2,6930.6
1,1,0,0,0,0,0,1,20,0,8,6831.8,6806,6325.8,6964.6
1,1,0,0,0,0,0,2,20,0,8,7093.4,6982.4,6876.6,6897.4
1,1,0,0,0,0,0,3,20,0,8,6807.6,6843.8,6381.6,6737.8
1,1,0,0,0,0,0,4,20,0,8,7178.6,7018,7028.4,6916
1,1,0,0,0,0,0,1,32,0,8,7061.6,7004.2,6426.6,7096.8
1,1,0,0,0,0,0,2,32,0,8,7068.8,6939.4,6927.6,7033.2
1,1,0,0,0,0,0,3,32,0,8,6942.6,7095,6519.2,6901.2
1,1,0,0,0,0,0,4,32,0,8,7135.4,6975.4,7043.6,6962
1,1,0,0,0,0,0,1,64,0,8,7886.4,7824.2,7258.4,7836.6
1,1,0,0,0,0,0,2,64,0,8,8729.2,8576,8538.2,8487
1,1,0,0,0,0,0,3,64,0,8,7476.2,7743.8,6956.4,7545.4
1,1,0,0,0,0,0,4,64,0,8,8710.8,8511.8,8391.8,8436.4
1,1,0,0,0,0,0,1,128,0,8,8833.6,8802,8439.6,9106.4
1,1,0,0,0,0,0,2,128,0,8,9192.2,8985.6,8880,8956.4
1,1,0,0,0,0,0,3,128,0,8,8973.2,9070.2,8564.4,9168.4
1,1,0,0,0,0,0,4,128,0,8,9381.8,9134.6,9090.6,9093
1,1,0,0,0,0,0,1,0,8,8,5724.2,5618.4,5613.4,5624.6
1,1,0,0,0,0,0,2,0,8,8,5714.2,5606.2,5605.8,5602
1,1,0,0,0,0,0,3,0,8,8,5682.8,5641.2,5606.6,5588.8
1,1,0,0,0,0,0,4,0,8,8,5686.4,5638.8,5597.6,5591.2
1,1,0,0,0,0,0,1,8,8,8,14702.4,14572.6,15256,15180.8
1,1,0,0,0,0,0,2,8,8,8,14481.2,14448.2,15335.4,15311
1,1,0,0,0,0,0,3,8,8,8,14419,14470.2,15112.6,15033
1,1,0,0,0,0,0,4,8,8,8,14276.8,14217,15138.8,15062
1,1,0,0,0,0,0,1,10,8,8,12907.8,12843.2,12715.8,13561
1,1,0,0,0,0,0,2,10,8,8,12653.2,12649.6,12738,13558.8
1,1,0,0,0,0,0,3,10,8,8,12698.6,12809.8,12600.8,13520.6
1,1,0,0,0,0,0,4,10,8,8,12438.4,12495.4,12573.2,13416.4
1,1,0,0,0,0,0,1,16,8,8,10274.4,10279.6,10038,10704.8
1,1,0,0,0,0,0,2,16,8,8,10109,10057.8,10080,10101.4
1,1,0,0,0,0,0,3,16,8,8,10166.2,10218.8,9899.8,10254.2
1,1,0,0,0,0,0,4,16,8,8,9992.8,9867,10043.8,9973.6
1,1,0,0,0,0,0,1,20,8,8,9644.8,9622.8,9217.4,10017
1,1,0,0,0,0,0,2,20,8,8,9280.4,9193.6,9286.4,9221.2
1,1,0,0,0,0,0,3,20,8,8,9534.4,9588.2,9204.2,9537.4
1,1,0,0,0,0,0,4,20,8,8,9225,9156,9367.6,9094
1,1,0,0,0,0,0,1,32,8,8,8459.6,8459,8021.4,8730.8
1,1,0,0,0,0,0,2,32,8,8,8092.2,8046.4,8161.2,8131.6
1,1,0,0,0,0,0,3,32,8,8,8277.4,8482.8,7977.6,8303
1,1,0,0,0,0,0,4,32,8,8,8081.8,7949.6,8155,7949.2
1,1,0,0,0,0,0,1,64,8,8,7397.6,7389,6850.8,7576.4
1,1,0,0,0,0,0,2,64,8,8,6978.8,6911,6933.2,6952.8
1,1,0,0,0,0,0,3,64,8,8,7261.4,7468,6792.4,7298.2
